Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,PreviousAccidents,Accidents
48,27,1.488,0.398,9,5,14,59.7721,30.5959,59.9593,30.3532,1,0
60,36,0.948,0.844,11,7,18,59.9924,30.1575,59.9060,30.2159,3,1
70,44,1.106,0.629,9,12,21,59.8367,30.5010,60.0592,30.3342,3,0
40,18,1.421,1.176,9,11,20,59.7196,30.0778,59.9864,30.3439,8,2
19,1,0.425,2.421,7,9,16,59.9884,30.6482,60.0035,30.3323,1,3
39,17,0.744,1.105,10,5,15,59.9500,30.2281,60.0670,30.3734,2,1
71,35,1.824,0.876,11,9,20,60.0003,30.2865,59.9273,30.3365,2,0
23,3,0.634,1.933,7,7,14,59.9473,30.2488,59.8317,30.1487,2,1
30,6,0.993,1.308,9,7,16,59.8554,30.2503,59.9409,30.2806,4,0
52,35,1.460,0.770,8,7,15,59.8288,30.4152,59.9962,30.3283,3,1
21,2,0.546,2.544,10,9,19,59.9559,30.3331,60.0212,30.6475,7,1
39,15,1.284,0.801,9,8,17,59.8733,30.2725,60.0525,30.3578,3,0
75,36,1.118,0.786,9,4,13,59.9755,30.5039,59.9391,30.2873,0,1
43,24,1.681,0.729,16,10,2,60.0370,30.4315,59.9055,30.3191,3,0
18,0,0.520,3.408,9,9,18,60.0066,30.2181,60.0371,30.3726,3,0
30,6,0.886,1.345,8,9,17,59.8369,30.2013,59.8647,30.4288,4,2
59,31,0.614,0.542,10,11,21,60.0456,30.3391,59.9252,30.4043,1,0
22,2,0.806,1.675,9,8,17,59.9435,30.4170,59.9037,29.7709,11,0
40,13,0.960,0.990,8,11,19,60.0182,30.3961,59.9084,30.2984,2,1
43,20,1.093,0.838,9,6,15,59.9881,30.3154,60.1082,30.4833,2,1
36,15,1.134,1.086,9,11,20,59.9385,30.4939,59.9972,30.2975,2,0
40,15,1.155,1.365,9,5,14,59.8437,30.3311,59.9848,30.3380,4,0
43,18,1.024,0.832,9,8,17,59.9193,30.4836,59.8796,29.8648,0,1
41,15,0.946,0.981,7,10,17,59.8741,30.4392,59.9620,30.4603,1,0
53,38,0.957,0.930,11,10,21,60.0353,30.4284,59.8761,30.3181,3,1
58,29,1.798,0.853,14,11,1,59.9115,30.4932,59.9324,30.3498,1,0
40,18,1.404,0.832,8,10,18,60.0098,30.0093,59.9878,30.2947,1,0
66,29,0.989,0.821,7,6,13,60.0070,30.2790,59.8583,30.3163,1,0
36,15,1.133,1.007,7,4,11,59.8546,30.0220,59.9315,30.3116,4,2
30,7,0.763,1.039,11,12,23,59.8288,30.2269,59.9525,30.3594,1,1
37,14,1.844,0.986,10,9,19,59.7603,30.4652,59.9889,30.2537,6,0
71,34,1.616,0.514,9,8,17,59.9187,30.3529,59.7873,30.1436,4,0
47,24,0.595,0.806,8,9,17,59.8697,29.9219,59.8764,30.4355,1,0
68,34,1.073,0.703,8,9,17,59.8537,30.2974,60.0150,30.3311,4,1
66,36,1.122,0.768,10,11,21,60.0351,30.3003,59.9581,30.3290,2,0
28,6,0.993,0.985,9,8,17,59.9186,30.4774,59.9896,30.2569,1,0
60,36,1.336,0.803,7,7,14,59.8409,30.1417,59.8765,30.3189,1,0
54,22,1.271,0.910,9,8,17,59.8273,30.1459,59.9484,30.3784,2,1
32,11,1.005,1.057,7,8,15,59.9475,30.4837,59.8790,30.3163,2,0
32,9,1.232,0.866,10,7,17,59.9156,30.3973,60.0169,30.3190,0,1
27,5,0.829,1.284,9,11,20,60.0063,30.5941,59.9392,30.3947,3,0
33,8,0.657,1.287,8,10,18,59.8479,30.3591,59.9814,30.3339,0,0
67,42,1.546,0.640,9,6,15,59.8573,30.2318,59.9703,30.3643,1,3
20,1,0.540,2.115,10,6,16,59.7380,30.6205,60.0565,30.3781,4,2
22,2,0.656,1.850,8,7,15,60.0048,30.3993,59.8868,30.3177,2,0
41,20,0.830,0.943,9,10,19,59.8532,30.3299,59.9826,30.3205,4,0
49,28,1.765,1.338,8,7,15,59.9218,30.4433,60.0441,30.3240,4,0
36,13,1.096,1.249,11,10,21,59.9579,30.2346,60.0644,30.3463,3,0
43,20,1.579,1.262,9,8,17,59.8930,30.4861,59.9442,30.3514,1,0
21,2,0.570,3.224,9,9,18,59.9357,30.2785,60.0431,30.3212,1,0
31,7,1.530,1.281,9,8,17,59.8715,30.3973,59.9396,30.3647,5,1
66,26,1.314,0.834,10,5,15,59.8740,30.2681,59.7378,30.0870,1,0
40,16,1.117,1.010,15,12,3,59.8632,30.3032,59.9830,30.4143,1,1
24,3,1.061,1.671,9,6,15,59.8571,30.2986,60.0523,30.3313,7,2
40,17,1.272,1.235,9,4,13,59.9729,30.3077,59.9978,29.7725,8,0
35,12,0.521,1.080,8,7,15,59.8428,30.1443,59.9658,30.2845,1,0
24,3,0.691,1.690,9,8,17,59.8290,30.1517,59.8972,30.4201,2,0
71,36,1.634,0.745,9,7,16,60.0463,30.3871,59.9300,30.2494,0,0
20,2,0.627,2.419,8,10,18,59.8819,30.4802,60.0363,30.3604,6,2
65,29,1.112,0.467,9,5,14,60.0087,30.2631,60.0394,30.3561,0,0
28,6,1.054,1.384,9,10,19,59.9995,30.6789,59.8977,30.4204,3,0
46,21,0.859,0.783,12,6,18,59.8886,30.4523,59.9094,30.2972,2,0
24,3,1.115,1.189,9,11,20,60.0590,30.4751,59.9331,30.3633,1,0
34,13,1.119,1.335,11,6,17,60.0013,30.2842,59.8366,30.3322,4,0
33,9,1.255,1.353,10,10,20,59.8399,30.5005,59.9324,30.3511,1,1
61,29,0.962,1.045,8,9,17,59.9012,30.4770,59.8607,30.2335,2,1
45,22,0.754,1.001,9,7,16,59.8774,30.2639,60.0059,30.2134,4,0
53,29,0.813,0.716,8,5,13,59.8439,30.1414,60.0095,30.3852,2,1
45,18,1.031,0.941,9,10,19,60.0092,30.3441,59.8803,30.2576,3,0
48,22,1.281,1.350,8,8,16,59.9317,30.2930,60.0682,30.3321,4,0
45,24,1.060,0.816,9,7,16,59.8360,30.2034,59.8730,30.4383,2,0
39,16,0.850,1.316,9,7,16,59.8243,30.2162,59.9346,30.2995,3,0
29,7,1.258,1.009,10,6,16,60.2135,30.3054,60.0539,30.3367,3,0
64,36,0.779,0.471,8,6,14,60.0221,30.3972,59.9533,30.4219,0,0
69,42,1.266,0.592,13,6,19,59.9134,30.2708,59.8520,30.1404,0,0
33,11,1.367,0.804,8,7,15,59.8543,30.2518,59.9601,30.4229,1,0
76,37,0.980,0.760,7,10,17,59.9913,29.7689,60.0090,30.3590,3,0
52,24,1.281,0.882,7,10,17,59.8852,30.9938,59.8846,30.2731,4,1
26,4,0.818,1.418,8,8,16,59.9517,30.2500,59.8476,30.3251,1,0
43,16,1.019,0.858,10,8,18,59.9525,30.2971,59.8289,30.1712,0,2
30,8,1.082,1.656,7,8,15,59.9380,30.2434,60.0428,30.3180,1,1
72,31,1.010,0.777,10,6,16,59.9125,30.4658,59.9400,30.2797,3,0
59,36,0.999,1.136,10,8,18,59.9553,30.4788,60.1118,30.4895,4,0
32,9,0.849,1.547,7,6,13,59.8997,30.4700,59.9754,30.4389,2,0
42,20,1.985,0.734,14,9,23,59.8911,30.4457,59.9855,30.2141,3,0
61,35,1.272,0.515,10,7,17,59.8582,30.3019,60.1144,30.4778,8,1
50,28,1.289,0.994,9,6,15,59.8341,30.2161,59.8764,30.4382,2,1
55,33,1.338,1.227,10,12,22,59.7069,30.4046,59.9515,30.2985,7,0
37,14,1.516,1.107,11,7,18,59.9340,30.3551,60.0072,30.1189,1,1
49,20,1.228,1.156,10,12,22,59.8711,30.4027,60.0203,30.3289,3,1
44,24,1.145,1.119,9,10,19,59.9314,30.4699,59.9365,30.2370,2,0
46,24,1.509,1.294,10,7,17,60.0724,30.3239,59.9241,30.2923,5,0
29,7,0.918,1.811,9,7,16,59.8444,30.2730,59.9194,30.4727,8,1
29,7,0.913,0.949,9,6,15,60.0053,30.4283,60.1031,30.2702,2,0
31,9,0.562,1.104,7,10,17,59.8685,30.3917,60.0162,30.3143,1,1
43,18,1.470,0.809,18,10,4,60.0284,30.4585,59.8840,30.3699,4,1
56,27,0.833,0.941,8,9,17,59.8571,30.2505,60.0193,30.3186,3,0
33,11,1.185,1.097,8,11,19,59.8456,30.3583,59.9706,30.3412,2,3
43,18,1.216,0.827,8,11,19,59.8427,30.2393,60.0518,30.3361,4,1
44,20,1.362,1.289,9,5,14,60.0571,30.3223,59.9322,30.3520,6,1
54,29,1.106,0.770,9,6,15,60.0567,30.3131,59.9452,30.3510,3,0
49,16,1.299,0.682,10,7,17,59.7263,30.3999,60.0678,30.3970,4,2
31,8,0.642,1.160,7,6,13,59.9250,30.4984,60.0318,30.2582,0,2
60,30,1.185,0.689,9,4,13,59.8371,30.2010,59.8840,30.4682,1,0
27,5,1.104,1.468,11,12,23,59.8508,30.3151,59.9755,30.2975,2,0
27,5,0.581,1.444,9,5,14,59.8805,30.3878,60.0026,30.3309,4,0
43,14,1.626,0.849,11,9,20,59.8724,30.3617,59.9996,30.3277,1,1
59,31,1.867,0.976,9,10,19,59.7311,30.5873,59.8728,30.3832,4,0
28,6,1.075,0.885,9,12,21,59.8820,30.4865,60.0175,30.3134,2,1
28,6,0.660,1.756,9,7,16,59.8786,30.4269,60.0088,30.3558,0,0
34,11,0.706,0.936,10,9,19,59.8605,30.4720,60.0002,30.3344,1,0
51,28,1.326,1.103,10,7,17,59.8486,30.3971,59.9816,30.3343,3,2
26,4,0.759,0.867,11,9,20,59.9115,30.4597,60.0111,30.3235,3,0
80,47,1.286,1.032,10,9,19,59.9540,30.4825,60.0286,30.2706,1,0
59,39,0.878,0.941,7,9,16,59.9442,30.3842,60.0353,30.2612,0,0
45,23,1.597,1.167,10,7,17,59.9551,30.4404,60.0056,30.2824,3,2
38,18,1.529,0.950,9,6,15,60.0497,30.3887,59.9266,30.3777,0,0
33,10,0.603,0.754,9,8,17,59.9620,30.3204,60.0852,29.9518,1,0
39,14,1.156,1.017,9,6,15,59.8521,30.1407,59.9898,29.7730,7,0
37,13,1.085,1.089,11,6,17,59.9980,30.2870,59.9539,30.4152,2,0
54,37,0.789,0.787,9,9,18,59.9040,30.4828,59.9354,30.3286,2,0
30,7,0.671,1.223,8,6,14,59.9312,30.4635,59.9887,30.2547,2,1
64,27,1.601,0.772,12,9,21,59.9754,30.5119,59.9408,30.2788,5,0
51,23,1.164,0.848,9,10,19,60.0080,30.2892,59.9405,30.3549,1,1
51,24,1.100,0.626,9,9,18,60.0265,30.2897,59.9970,29.7654,3,0
65,30,1.528,0.889,9,9,18,59.9305,30.4052,60.0657,30.3449,0,0
53,23,1.160,0.497,10,8,18,59.8749,29.9170,59.9340,30.2983,2,0
81,32,0.883,0.656,7,11,18,60.1114,30.4880,60.0439,30.3189,0,0
45,22,1.230,1.020,8,9,17,59.9708,30.3141,59.8783,30.2544,1,0
37,14,1.084,1.027,9,7,16,59.8606,30.1915,59.9246,30.4137,6,1
22,2,0.554,1.814,7,9,16,59.8535,30.3826,60.0941,29.9574,3,2
35,14,1.187,0.615,8,9,17,60.0337,30.4307,59.9420,30.2792,2,0
33,11,1.320,0.974,17,8,1,60.0484,30.3514,59.9330,30.3432,0,0
29,7,0.861,1.134,8,8,16,59.9432,30.3440,59.8513,30.1389,3,0
23,3,0.605,2.123,9,10,19,59.9517,30.7061,59.9354,30.2712,5,0
33,11,1.450,1.361,10,12,22,59.8923,30.3262,59.9481,30.3720,1,0
63,41,1.021,0.659,8,10,18,59.8812,30.4837,59.9449,30.3630,1,0
28,6,0.836,1.696,10,7,17,59.8739,30.2646,60.0358,30.3784,3,2
68,27,1.246,0.901,10,11,21,59.8918,30.4319,59.8752,30.3319,1,2
40,15,0.773,0.741,8,8,16,60.0346,30.3736,59.9292,30.2407,1,0
22,2,0.733,2.070,15,8,23,59.8850,30.4615,59.9649,30.3090,3,0
21,2,0.707,2.276,12,10,22,59.9221,30.4786,59.9716,30.3682,2,0
38,15,1.429,0.941,8,5,13,59.9848,30.2216,59.9965,30.3009,2,0
34,12,1.498,1.007,12,8,20,59.8570,30.1831,59.9473,30.4125,3,0
21,2,0.460,2.698,9,7,16,59.8731,30.3369,60.0185,30.3131,2,0
24,3,0.937,1.583,11,9,20,59.8563,30.3715,59.7894,30.1425,3,1
27,5,0.796,1.628,10,11,21,59.8406,30.3161,59.9558,30.3628,3,2
47,26,1.671,1.065,8,9,17,60.1390,30.2193,60.0318,30.4213,4,4
58,38,1.732,1.158,7,9,16,59.9921,30.6433,60.0079,30.3855,6,0
53,34,1.247,0.926,9,8,17,60.0007,30.2014,59.9150,29.7663,4,2
26,4,1.087,1.702,9,11,20,59.9409,30.4763,60.0628,30.3762,3,0
77,39,1.339,0.656,8,5,13,59.8396,30.3801,59.9997,30.3341,0,0
48,25,1.349,0.755,11,8,19,59.9550,30.3622,59.9752,30.4410,0,0
50,23,1.419,0.858,8,9,17,60.0295,30.4240,60.3447,30.4953,6,0
35,13,1.006,0.898,12,7,19,59.8605,30.3380,60.0097,30.2371,1,0
22,2,0.561,2.190,8,10,18,59.9558,30.3594,59.9485,30.5820,0,1
44,19,1.537,0.564,9,5,14,59.9526,30.4654,59.8753,29.8975,7,2
42,18,1.170,0.895,8,8,16,60.0152,30.3343,59.8671,30.4251,4,0
50,26,1.475,1.046,8,9,17,60.0510,30.3274,59.9434,30.2800,2,1
39,15,1.106,0.905,13,9,22,59.8500,30.2065,59.9662,30.3126,2,0
40,18,1.386,0.920,9,12,21,59.9326,30.3328,60.0407,30.3202,3,0
34,10,0.700,0.829,10,5,15,59.8756,30.4506,59.9119,30.4739,0,0
21,2,0.711,2.078,8,5,13,60.0018,30.2141,59.9318,30.3049,4,1
43,19,1.056,0.891,8,6,14,59.8535,30.2740,60.0090,30.3225,1,0
74,35,1.276,0.624,10,6,16,59.9511,30.2215,59.8534,30.3132,0,0
57,33,1.369,0.693,10,7,17,59.8456,30.3294,59.9557,30.3714,2,0
87,52,1.145,0.383,9,8,17,60.0009,30.3461,59.8518,30.3156,1,2
32,8,1.032,0.929,10,10,20,59.8510,30.1870,59.8977,30.4180,1,2
45,20,1.538,0.880,11,10,21,60.0076,29.7222,60.0194,30.3214,5,1
19,1,0.508,2.961,9,6,15,59.9365,30.3644,60.0229,30.3116,0,0
54,29,1.322,1.190,7,10,17,60.0024,30.2550,59.8906,30.4385,3,2
84,46,1.138,0.587,8,10,18,59.8379,30.2426,59.9027,30.4774,1,1
24,3,1.036,1.632,12,9,21,60.0986,30.2130,59.9667,30.3116,5,3
30,8,1.402,1.210,9,7,16,60.0084,30.2637,59.9027,30.4831,4,1
52,29,1.007,0.717,8,8,16,60.0406,30.3999,59.9303,30.2547,4,0
34,8,1.553,1.277,7,12,19,59.8570,30.3949,59.9984,30.2847,4,2
29,6,1.107,1.445,11,8,19,59.8442,30.3724,59.9519,30.2990,4,2
23,3,0.842,1.921,10,6,16,59.9944,29.7824,59.9401,30.2733,10,0
71,37,1.442,0.791,8,6,14,59.8415,30.2292,60.0028,30.3409,2,1
47,20,1.250,0.857,16,8,0,59.8667,30.4435,60.0068,30.4422,3,0
62,36,1.696,0.700,8,10,18,59.9475,30.2814,59.8426,30.2532,3,0
43,23,0.913,0.876,14,7,21,59.9712,30.4047,59.8493,30.2833,1,0
39,13,1.378,0.886,8,6,14,59.9866,30.1927,59.9496,30.5809,3,0
73,37,0.841,0.888,16,11,3,60.1029,30.1938,60.0320,30.4031,1,0
41,20,1.430,1.120,12,7,19,59.8603,30.4770,60.0610,30.3585,4,0
29,7,1.446,1.281,10,9,19,59.8950,30.4868,60.0034,30.3296,2,0
41,22,0.739,0.724,7,6,13,59.9794,30.4051,59.8441,30.3260,0,3
33,12,1.507,1.261,9,7,16,60.0096,30.2507,59.9850,29.7891,14,0
18,0,0.478,2.914,10,5,15,60.0174,30.2399,59.8530,30.1411,4,2
35,14,1.783,1.010,19,5,0,60.0028,30.2796,59.8535,30.3547,7,1
29,7,1.114,1.746,9,8,17,59.8262,30.1539,60.0252,30.3857,7,0
27,5,1.123,0.802,8,8,16,60.0023,30.2903,59.9153,30.5147,4,0
27,5,1.131,1.340,10,9,19,59.8672,30.3189,60.0064,30.3447,4,1
31,8,1.470,1.194,18,9,3,59.9876,30.6460,60.0187,30.3145,5,2
27,6,1.201,0.926,9,11,20,59.9417,30.3503,60.0557,30.3618,1,0
45,20,1.033,0.866,7,7,14,59.9325,30.3293,59.8806,30.9900,4,0
62,31,1.200,0.760,9,11,20,59.9105,30.3217,60.0240,30.3207,1,0
29,7,1.238,1.335,9,5,14,60.0050,30.6078,59.9276,30.3106,3,1
58,39,0.933,0.907,8,8,16,59.9502,30.2538,59.8508,30.3413,0,1
40,18,0.942,0.737,10,7,17,59.8720,30.2708,60.0020,30.3421,2,1
34,12,1.288,1.124,7,12,19,60.0148,30.3370,59.8802,30.3213,3,1
40,14,1.882,1.171,9,11,20,59.9995,30.3497,59.9158,30.5160,3,0
46,21,1.301,0.714,7,10,17,59.9079,30.2465,60.0352,30.4157,4,0
31,8,1.264,1.321,8,6,14,59.8450,30.9368,59.8797,30.2588,13,2
35,12,0.900,0.915,9,5,14,59.9968,30.4129,59.9200,30.2959,0,0
77,42,1.742,0.704,15,6,21,59.8550,30.2270,59.9881,30.2558,2,0
48,20,1.284,0.804,9,4,13,60.1113,30.4899,60.0307,30.2419,3,0
43,20,1.072,0.622,9,8,17,59.8430,30.2214,59.9985,30.2968,1,0
27,6,0.872,1.866,10,8,18,59.8397,30.2463,59.9724,30.3432,5,0
19,1,0.492,2.415,10,8,18,59.8319,30.5146,59.9658,30.3505,6,1
25,3,1.150,1.745,9,9,18,59.8482,30.1371,59.9244,30.3800,5,1
38,13,0.732,1.226,11,8,19,59.8469,30.2789,59.9995,30.3292,1,3
31,8,0.996,1.230,10,7,17,60.0023,30.3552,59.9591,30.2905,1,1
61,27,1.495,0.979,9,9,18,59.9346,30.3591,59.8339,30.2182,3,0
28,6,1.018,1.585,8,10,18,59.9321,30.3147,60.0108,30.0131,10,4
51,26,1.245,0.541,11,9,20,59.8874,29.8561,60.0553,30.3257,6,2
21,2,0.727,2.239,10,10,20,59.9284,30.4276,60.0518,30.3548,3,0
65,37,1.184,0.385,19,7,2,59.9090,30.3494,60.0381,30.3183,1,0
77,47,1.153,0.480,10,9,19,59.9219,30.5025,60.0157,30.3197,2,1
29,7,1.084,1.341,13,7,20,59.8601,30.2069,59.9998,30.2844,5,0
24,3,0.562,1.619,10,10,20,59.9923,30.6491,59.9567,30.3340,1,0
46,20,0.858,1.184,9,7,16,59.7486,30.5796,60.0325,30.4227,5,3
49,17,1.548,0.904,11,8,19,59.8324,30.4245,59.9522,30.2951,1,1
36,14,0.904,0.992,11,9,20,59.9327,30.2480,59.9822,30.3305,2,0
38,13,1.360,1.171,9,8,17,59.8535,30.4714,59.9304,30.2939,2,1
42,20,1.189,0.948,10,7,17,60.0423,30.3952,59.8823,30.3666,3,0
20,1,0.485,2.753,10,6,16,59.9264,30.4285,59.9771,30.4390,1,0
45,22,1.520,0.891,10,6,16,59.8773,29.8899,59.9265,30.3035,4,2
48,24,1.133,0.754,9,8,17,59.9327,30.6411,60.0329,30.2793,0,0
83,51,1.341,0.565,10,5,15,60.0475,30.3712,59.9339,30.3479,0,0
23,3,0.724,1.579,9,7,16,59.8692,30.4506,60.0074,30.3981,2,0
47,27,1.177,0.931,17,8,1,60.0006,30.2124,59.8859,30.3279,3,0
68,40,0.713,0.643,9,9,18,59.9752,30.2845,60.0923,30.3796,1,0
55,33,0.610,0.494,10,11,21,59.8487,30.1789,59.9832,30.3327,1,0
69,24,1.165,0.958,10,10,20,59.9914,30.2152,59.8480,30.3189,1,1
46,19,1.134,0.730,14,10,0,59.7458,30.5668,59.9535,30.3002,3,0
43,19,1.769,0.859,10,7,17,59.9424,30.2129,60.0714,30.3362,2,0
25,4,0.856,1.361,11,7,18,60.0233,30.6374,59.9990,30.3653,2,1
58,34,1.212,0.829,9,9,18,59.8750,30.2527,59.9985,30.2850,3,0
25,3,0.581,1.752,8,6,14,59.8496,30.4129,59.8522,30.1416,3,0
47,23,1.217,1.241,8,6,14,59.6779,29.8561,59.9254,30.2973,10,1
33,12,1.386,0.975,9,5,14,60.0088,30.3258,59.8790,30.3182,1,0
25,4,0.929,1.078,8,10,18,59.8422,30.1450,59.9318,30.3488,3,0
49,29,1.401,1.427,9,8,17,59.8335,30.3164,60.0022,30.3273,4,2
38,19,1.335,0.915,9,6,15,59.8692,30.4554,60.1137,30.5010,5,1
53,30,1.647,0.796,10,7,17,59.8679,30.4500,60.0441,30.3234,5,1
45,26,1.151,0.975,8,8,16,59.9220,30.3413,59.9850,30.3003,0,0
38,13,1.204,1.018,10,11,21,60.1089,30.2689,59.9215,30.2945,12,0
46,19,1.146,0.970,11,8,19,60.0087,30.6159,59.9426,30.3581,3,0
41,17,1.265,1.008,10,4,14,59.9006,30.4780,60.0400,30.3227,1,1
56,30,1.378,0.713,9,10,19,59.8815,30.4520,59.9333,30.3292,0,0
68,28,1.348,0.829,14,11,1,60.0387,30.4173,59.8375,30.1344,5,1
38,11,1.163,1.280,10,6,16,60.1113,30.4871,59.9379,30.2650,5,0
21,2,0.620,2.053,10,8,18,59.8703,30.3761,59.9933,30.4279,2,1
25,3,0.598,1.424,9,11,20,59.7723,30.5914,60.0089,30.3227,3,1
39,13,1.344,1.317,10,11,21,59.8440,30.3247,60.0488,30.3506,6,2
70,37,1.480,0.913,7,11,18,59.9229,30.3800,60.0098,30.3585,2,0
63,35,0.949,0.993,9,6,15,59.8616,30.3714,59.9917,30.4405,3,0
35,14,0.679,1.121,9,8,17,59.8466,30.3753,59.9808,30.3333,4,2
41,16,1.586,1.090,9,9,18,60.1432,30.2160,60.0277,30.3122,3,0
36,11,1.394,1.114,9,6,15,59.8524,30.0254,59.9872,30.2352,10,0
33,8,0.711,0.841,7,7,14,59.8602,30.1803,60.0451,30.3223,0,0
56,21,1.252,0.954,7,6,13,59.7204,30.0732,59.9126,30.2984,5,0
38,14,1.006,1.234,11,11,22,59.8748,30.3293,59.9994,30.3703,0,0
53,27,1.448,0.728,11,7,18,59.7311,30.3468,59.8518,30.3630,2,0
32,10,1.419,1.050,10,5,15,59.9188,30.4931,60.0168,30.3201,2,0
38,13,0.796,0.769,8,7,15,59.8318,30.4119,59.8638,30.3211,1,0
45,25,0.991,0.965,11,5,16,59.9958,29.7783,59.8824,29.8951,5,2
31,9,0.768,1.187,11,9,20,59.9030,29.7750,60.0177,30.3157,6,0
48,26,0.965,0.966,8,5,13,59.9775,30.2960,60.0483,30.4463,1,1
78,39,1.705,0.522,9,12,21,59.8538,30.4708,59.9242,30.2827,2,0
35,12,1.732,0.957,7,10,17,59.8261,30.1608,59.9339,30.3118,3,0
34,12,1.525,0.912,8,7,15,60.0023,30.6072,60.0487,30.3542,4,0
48,22,1.250,0.839,8,5,13,59.8562,30.0222,59.9112,30.3134,1,0
55,37,1.286,1.007,10,9,19,59.8326,30.0848,59.7381,29.8521,1,0
23,3,0.763,1.937,15,8,23,59.9554,30.3314,59.8545,30.1871,5,0
74,41,1.428,0.664,9,5,14,59.9283,30.3051,59.8994,30.4170,2,1
46,23,0.976,0.899,9,10,19,59.8721,29.9141,60.0611,30.3596,8,1
18,1,0.721,1.968,8,11,19,59.9846,30.1982,59.9377,30.3648,1,1
42,18,1.443,0.755,9,8,17,59.8724,30.3811,59.9869,30.2932,5,0
73,51,1.000,0.743,10,7,17,59.8611,30.3492,60.0202,30.6461,3,1
42,21,1.409,0.868,10,7,17,59.9434,30.3381,59.8317,30.1495,2,0
32,10,1.235,1.273,10,7,17,59.9343,30.6513,59.9842,30.2184,1,0
61,41,0.858,0.572,8,11,19,59.9537,30.3287,59.8504,30.2430,1,0
25,3,0.983,1.355,9,9,18,59.9008,30.4245,60.0182,30.3100,6,1
71,41,1.143,0.765,14,5,19,60.0119,30.6145,59.9337,30.3594,0,0
25,4,0.792,1.146,10,10,20,59.9866,30.2342,59.8496,30.0356,2,1
32,9,1.290,1.755,7,6,13,60.0486,30.3835,59.8888,30.4198,5,0
83,48,0.993,0.791,8,10,18,59.8513,30.2089,59.9897,30.3188,4,0
38,16,1.531,0.605,12,12,0,60.0272,30.4203,59.9313,30.3550,1,0
20,1,0.752,2.483,7,12,19,59.8517,30.1405,59.9387,30.3509,5,2
38,15,1.368,1.110,9,8,17,59.8543,30.2934,59.9386,30.2797,3,0
42,17,1.078,1.090,15,10,1,59.9300,30.4656,59.9327,30.2403,3,1
26,4,0.534,1.346,9,6,15,59.8510,30.2033,59.9807,30.3350,2,0
68,39,0.791,0.994,12,8,20,59.9322,30.4753,60.0135,30.3917,0,0
26,4,0.972,1.046,11,9,20,59.8373,30.4207,60.0339,30.2817,2,1
22,2,0.419,2.294,8,8,16,60.0360,30.4227,59.9032,30.2729,1,1
47,22,0.891,0.820,10,4,14,59.7043,30.3931,59.9553,30.4155,3,0
63,34,1.623,0.781,9,11,20,59.8685,30.4548,59.9282,30.2480,1,1
62,42,1.499,1.172,9,7,16,59.9140,30.4904,60.0386,30.4107,6,0
60,27,1.443,0.977,9,11,20,60.0116,30.2693,59.9602,30.3019,2,1
42,19,1.138,1.188,10,8,18,59.8580,30.2236,59.9009,30.6848,6,4
32,7,1.088,1.343,12,8,20,59.9876,30.3521,59.8639,30.3285,0,0
18,0,0.566,2.672,8,6,14,60.0461,30.3297,60.0145,30.3099,1,0
30,8,0.815,1.305,9,7,16,59.9981,30.2022,59.8543,30.3313,1,1
45,19,1.192,1.242,11,12,23,59.8384,30.1522,59.9663,30.3067,2,1
33,10,0.772,0.772,8,12,20,59.8533,30.2728,59.7052,29.9522,0,0
31,9,1.407,1.578,9,12,21,59.8397,30.2157,59.9306,30.3596,7,2
39,16,1.202,0.973,7,9,16,60.0137,30.2764,59.8640,30.3258,3,1
35,12,1.246,0.653,11,11,22,59.8355,30.1806,59.8842,29.8963,1,1
25,3,0.934,1.626,9,8,17,59.8361,30.3621,59.7828,30.6291,4,1
47,22,0.725,1.010,7,6,13,59.9619,30.3115,59.8248,30.3991,0,0
31,7,1.303,1.541,10,10,20,59.7448,30.5979,60.0127,30.3218,4,2
32,9,1.186,1.153,8,8,16,59.8572,30.1712,59.9866,30.2185,3,1
23,3,0.569,1.955,11,6,17,60.0256,30.2162,60.0910,29.9654,2,0
26,5,0.791,1.412,8,11,19,59.9780,30.4039,59.8998,30.3614,2,0
34,10,1.221,1.331,9,10,19,59.9907,30.2136,60.0341,30.4177,4,1
30,8,0.915,1.312,11,9,20,59.9328,30.6448,60.0179,30.4054,6,1
78,53,1.304,0.858,8,7,15,59.8601,30.3010,60.0014,30.3924,1,1
59,39,1.415,0.940,7,10,17,59.8475,30.3271,59.9802,30.3277,2,1
55,25,1.299,0.944,10,5,15,59.9129,30.4791,60.0361,30.3651,0,1
19,1,0.579,2.806,12,6,18,59.9841,30.4194,59.8862,30.2718,5,0
36,14,0.683,0.880,8,7,15,59.9883,30.2955,59.8599,30.2280,0,0
39,16,1.928,0.927,8,7,15,60.0169,30.4213,59.9066,30.4845,1,1
72,35,1.272,0.860,7,7,14,59.8972,30.4795,59.9669,30.2675,4,0
43,17,0.938,0.753,11,9,20,59.8644,30.3829,59.9434,30.3825,1,0
35,12,1.703,0.971,9,6,15,60.0751,30.3178,59.9351,30.3257,4,0
37,15,1.568,1.205,9,10,19,60.0009,30.1416,59.9459,30.3536,1,0
54,29,1.468,0.758,10,7,17,59.8538,30.0189,59.9446,30.3634,5,0
42,17,1.041,0.645,15,11,2,59.9299,30.3145,60.0655,30.3535,1,0
36,10,1.195,1.274,18,9,3,59.8785,30.3933,59.9943,30.4383,4,1
